ComputeNode1,BigMemNode1,GPUNode4
20,12,49
20,11,50
20,8,52
20,7,53
20,4,55
20,3,56
20,0,58
19,78,0
19,75,2
19,74,3
19,71,5
19,70,6
19,67,8
19,66,9
19,63,11
19,62,12
19,59,14
19,58,15
19,55,17
19,54,18
19,51,20
19,50,21
19,47,23
19,46,24
19,42,27
19,38,30
19,34,33
19,33,34
19,30,36
19,29,37
19,26,39
19,25,40
19,22,42
19,21,43
19,18,45
19,17,46
19,14,48
19,13,49
19,10,51
19,9,52
19,6,54
19,5,55
19,2,57
19,1,58
18,77,1
18,76,2
18,73,4
18,72,5
18,69,7
18,68,8
18,65,10
18,64,11
18,61,13
18,60,14
18,57,16
18,56,17
18,53,19
18,52,20
18,49,22
18,48,23
18,45,25
18,44,26
18,41,28
18,40,29
18,37,31
18,36,32
18,32,35
18,28,38
18,27,39
18,24,41
18,23,42
18,20,44
18,19,45
18,16,47
18,15,48
18,12,50
18,11,51
18,8,53
18,7,54
18,4,56
18,3,57
18,0,59
17,79,0
17,78,1
17,75,3
17,74,4
17,71,6
17,70,7
17,67,9
17,66,10
17,63,12
17,62,13
17,59,15
17,58,16
17,55,18
17,54,19
17,51,21
17,50,22
17,47,24
17,46,25
17,43,27
17,42,28
17,39,30
17,38,31
17,35,33
17,34,34
17,31,36
17,30,37
17,26,40
17,22,43
17,21,44
17,18,46
17,17,47
17,14,49
17,13,50
17,10,52
17,9,53
17,6,55
17,5,56
17,2,58
17,1,59
16,77,2
16,73,5
16,72,6
16,69,8
16,68,9
16,65,11
16,64,12
16,61,14
16,60,15
16,57,17
16,56,18
16,53,20
16,52,21
16,49,23
16,48,24
16,45,26
16,44,27
16,41,29
16,40,30
16,37,32
16,36,33
16,33,35
16,32,36
16,29,38
16,28,39
16,25,41
16,24,42
16,20,45
16,16,48
16,15,49
16,12,51
16,11,52
16,8,54
16,7,55
16,4,57
16,3,58
16,0,60
15,80,0
15,79,1
15,76,3
15,75,4
15,71,7
15,67,10
15,66,11
15,63,13
15,62,14
15,59,16
15,58,17
15,55,19
15,54,20
15,51,22
15,50,23
15,47,25
15,46,26
15,43,28
15,42,29
15,39,31
15,38,32
15,35,34
15,34,35
15,31,37
15,30,38
15,27,40
15,26,41
15,23,43
15,22,44
15,19,46
15,18,47
15,14,50
15,10,53
15,9,54
15,6,56
15,5,57
15,2,59
15,1,60
14,81,0
14,78,2
14,77,3
14,74,5
14,73,6
14,70,8
14,69,9
14,65,12
14,61,15
14,60,16
14,57,18
14,56,19
14,53,21
14,52,22
14,49,24
14,48,25
14,45,27
14,44,28
14,41,30
14,40,31
14,37,33
14,36,34
14,33,36
14,32,37
14,29,39
14,28,40
14,25,42
14,24,43
14,21,45
14,20,46
14,17,48
14,16,49
14,13,51
14,12,52
14,8,55
14,4,58
14,3,59
14,0,61
13,80,1
13,79,2
13,76,4
13,75,5
13,72,7
13,71,8
13,68,10
13,67,11
13,64,13
13,63,14
13,59,17
13,55,20
13,54,21
13,51,23
13,50,24
13,47,26
13,46,27
13,43,29
13,42,30
13,39,32
13,38,33
13,35,35
13,34,36
13,31,38
13,30,39
13,27,41
13,26,42
13,23,44
13,22,45
13,19,47
13,18,48
13,15,50
13,14,51
13,11,53
13,10,54
13,7,56
13,6,57
13,2,60
12,82,0
12,81,1
12,78,3
12,77,4
12,74,6
12,73,7
12,70,9
12,69,10
12,66,12
12,65,13
12,62,15
12,61,16
12,58,18
12,57,19
12,53,22
12,49,25
12,48,26
12,45,28
12,44,29
12,41,31
12,40,32
12,37,34
12,36,35
12,33,37
12,32,38
12,29,40
12,28,41
12,25,43
12,24,44
12,21,46
12,20,47
12,17,49
12,16,50
12,13,52
12,12,53
12,9,55
12,8,56
12,5,58
12,4,59
12,1,61
12,0,62
11,83,0
11,80,2
11,79,3
11,76,5
11,75,6
11,72,8
11,71,9
11,68,11
11,67,12
11,64,14
11,63,15
11,60,17
11,59,18
11,56,20
11,55,21
11,52,23
11,51,24
11,47,27
11,43,30
11,42,31
11,39,33
11,38,34
11,35,36
11,34,37
11,31,39
11,30,40
11,27,42
11,26,43
11,23,45
11,22,46
11,19,48
11,18,49
11,15,51
11,14,52
11,11,54
11,10,55
11,7,57
11,6,58
11,3,60
11,2,61
10,82,1
10,81,2
10,78,4
10,77,5
10,74,7
10,73,8
10,70,10
10,69,11
10,66,13
10,65,14
10,62,16
10,61,17
10,58,19
10,57,20
10,54,22
10,53,23
10,50,25
10,49,26
10,46,28
10,45,29
10,41,32
10,37,35
10,36,36
10,33,38
10,32,39
10,29,41
10,28,42
10,25,44
10,24,45
10,21,47
10,20,48
10,17,50
10,16,51
10,13,53
10,12,54
10,9,56
10,8,57
10,5,59
10,4,60
10,1,62
10,0,63
9,84,0
9,83,1
9,80,3
9,79,4
9,76,6
9,75,7
9,72,9
9,71,10
9,68,12
9,67,13
9,64,15
9,63,16
9,60,18
9,59,19
9,56,21
9,55,22
9,52,24
9,51,25
9,48,27
9,47,28
9,44,30
9,43,31
9,40,33
9,39,34
9,35,37
9,31,40
9,30,41
9,27,43
9,26,44
9,23,46
9,22,47
9,19,49
9,18,50
9,15,52
9,14,53
9,11,55
9,10,56
9,7,58
9,6,59
9,3,61
9,2,62
8,82,2
8,81,3
8,78,5
8,77,6
8,74,8
8,73,9
8,70,11
8,69,12
8,66,14
8,65,15
8,62,17
8,61,18
8,58,20
8,57,21
8,54,23
8,53,24
8,50,26
8,49,27
8,46,29
8,45,30
8,42,32
8,41,33
8,38,35
8,37,36
8,34,38
8,33,39
8,29,42
8,25,45
8,24,46
8,21,48
8,20,49
8,17,51
8,16,52
8,13,54
8,12,55
8,9,57
8,8,58
8,5,60
8,4,61
8,1,63
8,0,64
7,85,0
7,84,1
7,80,4
7,76,7
7,75,8
7,72,10
7,71,11
7,68,13
7,67,14
7,64,16
7,63,17
7,60,19
7,59,20
7,56,22
7,55,23
7,52,25
7,51,26
7,48,28
7,47,29
7,44,31
7,43,32
7,40,34
7,39,35
7,36,37
7,35,38
7,32,40
7,31,41
7,28,43
7,27,44
7,23,47
7,19,50
7,18,51
7,15,53
7,14,54
7,11,56
7,10,57
7,7,59
7,6,60
7,3,62
7,2,63
6,86,0
6,83,2
6,82,3
6,79,5
6,78,6
6,74,9
6,70,12
6,69,13
6,66,15
6,65,16
6,62,18
6,61,19
6,58,21
6,57,22
6,54,24
6,53,25
6,50,27
6,49,28
6,46,30
6,45,31
6,42,33
6,41,34
6,38,36
6,37,37
6,34,39
6,33,40
6,30,42
6,29,43
6,26,45
6,25,46
6,22,48
6,21,49
6,17,52
6,13,55
6,12,56
6,9,58
6,8,59
6,5,61
6,4,62
6,1,64
6,0,65
5,85,1
5,84,2
5,81,4
5,80,5
5,77,7
5,76,8
5,73,10
5,72,11
5,68,14
5,64,17
5,63,18
5,60,20
5,59,21
5,56,23
5,55,24
5,52,26
5,51,27
5,48,29
5,47,30
5,44,32
5,43,33
5,40,35
5,39,36
5,36,38
5,35,39
5,32,41
5,31,42
5,28,44
5,27,45
5,24,47
5,23,48
5,20,50
5,19,51
5,16,53
5,15,54
5,11,57
5,7,60
5,3,63
5,2,64
4,87,0
4,86,1
4,83,3
4,82,4
4,79,6
4,78,7
4,75,9
4,74,10
4,71,12
4,70,13
4,67,15
4,66,16
4,62,19
4,58,22
4,54,25
4,53,26
4,50,28
4,49,29
4,46,31
4,45,32
4,42,34
4,41,35
4,38,37
4,37,38
4,34,40
4,33,41
4,30,43
4,29,44
4,26,46
4,25,47
4,22,49
4,21,50
4,18,52
4,17,53
4,14,55
4,13,56
4,10,58
4,9,59
4,6,61
4,5,62
4,1,65
3,88,0
3,85,2
3,84,3
3,81,5
3,80,6
3,77,8
3,76,9
3,73,11
3,72,12
3,69,14
3,68,15
3,65,17
3,64,18
3,61,20
3,60,21
3,57,23
3,56,24
3,52,27
3,48,30
3,47,31
3,44,33
3,43,34
3,40,36
3,39,37
3,36,39
3,35,40
3,32,42
3,31,43
3,28,45
3,27,46
3,24,48
3,23,49
3,20,51
3,19,52
3,16,54
3,15,55
3,12,57
3,11,58
3,8,60
3,7,61
3,4,63
3,3,64
3,0,66
2,87,1
2,86,2
2,83,4
2,82,5
2,79,7
2,78,8
2,75,10
2,74,11
2,71,13
2,70,14
2,67,16
2,66,17
2,63,19
2,62,20
2,59,22
2,58,23
2,55,25
2,54,26
2,51,28
2,50,29
2,46,32
2,42,35
2,41,36
2,38,38
2,37,39
2,34,41
2,33,42
2,30,44
2,29,45
2,26,47
2,25,48
2,22,50
2,21,51
2,18,53
2,17,54
2,14,56
2,13,57
2,10,59
2,9,60
2,6,62
2,5,63
2,2,65
2,1,66
1,89,0
1,88,1
1,85,3
1,84,4
1,81,6
1,80,7
1,77,9
1,76,10
1,73,12
1,72,13
1,69,15
1,68,16
1,65,18
1,64,19
1,61,21
1,60,22
1,57,24
1,56,25
1,53,27
1,52,28
1,49,30
1,48,31
1,45,33
1,44,34
1,40,37
1,36,40
1,35,41
1,32,43
1,31,44
1,28,46
1,27,47
1,24,49
1,23,50
1,20,52
1,19,53
1,16,55
1,15,56
1,12,58
1,11,59
1,8,61
1,7,62
1,4,64
1,3,65
1,0,67
0,87,2
0,86,3
0,83,5
0,82,6
0,79,8
0,78,9
0,75,11
0,74,12
0,71,14
0,70,15
0,67,17
0,66,18
0,63,20
0,62,21
0,59,23
0,58,24
0,55,26
0,54,27
0,51,29
0,50,30
0,47,32
0,46,33
0,43,35
0,42,36
0,39,38
0,38,39
0,34,42
0,30,45
0,29,46
0,26,48
0,25,49
0,22,51
0,21,52
0,18,54
0,17,55
0,14,57
0,13,58
0,10,60
0,9,61
0,6,63
0,5,64
0,2,66
0,1,67
